Date,Open,High,Low,Close,Adj Close,Volume
2023-02-27,176.970001,177.250000,175.649994,175.910004,173.517136,3208500
2023-02-28,174.880005,175.059998,173.199997,173.529999,171.169495,4317100
2023-03-01,172.320007,172.460007,169.119995,171.330002,168.999435,5359100
2023-03-02,170.509995,173.759995,169.779999,173.320007,172.117645,4476300
2023-03-03,173.000000,173.449997,171.330002,173.149994,171.948822,3627100
2023-03-06,172.220001,173.660004,172.220001,173.500000,172.296402,3611400
2023-03-07,173.669998,174.259995,171.869995,172.639999,171.442368,4094900
2023-03-08,172.679993,173.360001,171.779999,173.110001,171.909103,2920200
2023-03-09,173.619995,174.360001,171.199997,171.800003,170.608185,4042100
2023-03-10,172.529999,174.240005,170.960007,172.029999,170.836594,4129900
2023-03-13,172.759995,177.229996,172.610001,173.710007,172.504944,8265100
2023-03-14,172.490005,173.809998,171.570007,173.529999,172.326187,6480800
2023-03-15,173.529999,176.660004,173.190002,176.630005,175.404694,7099800
2023-03-16,176.610001,177.000000,175.320007,176.509995,175.285507,4734400
2023-03-17,176.509995,176.690002,174.229996,175.130005,173.915085,8854600
2023-03-20,176.500000,177.679993,175.509995,177.589996,176.358017,4367000
2023-03-21,177.660004,178.169998,176.279999,178.009995,176.775101,3812000
2023-03-22,177.839996,179.369995,176.419998,176.509995,175.285507,4380800
2023-03-23,176.059998,177.220001,175.020004,175.649994,174.431473,4655600
2023-03-24,176.529999,179.339996,176.389999,179.089996,177.847610,3713800
2023-03-27,179.580002,180.649994,179.309998,179.490005,178.244843,4078600
2023-03-28,179.330002,180.460007,179.330002,179.429993,178.185257,2850000
2023-03-29,180.649994,180.910004,179.990005,180.669998,179.416656,4496000
2023-03-30,181.000000,181.330002,180.080002,180.830002,179.575546,2743000
2023-03-31,182.160004,182.490005,181.320007,182.300003,181.035355,4479800
2023-04-03,181.899994,182.759995,180.399994,182.500000,181.233963,3902300
2023-04-04,182.179993,183.360001,181.100006,181.850006,180.588470,3306400
2023-04-05,183.250000,184.960007,183.059998,183.639999,182.366058,3826300
2023-04-06,183.300003,184.740005,183.100006,184.360001,183.081055,3389700
2023-04-10,183.830002,183.899994,181.690002,183.199997,181.929108,2408100
2023-04-11,183.419998,183.880005,182.759995,182.919998,181.651047,3586700
2023-04-12,182.690002,183.779999,182.250000,182.559998,181.293549,3620900
